lane_id,start_x,start_y,start_z,end_x,end_y,end_z,length,zone_index,speed_limit,next_lanes,left_lane,right_lane,width,tag_names,avg_next_speed,non_alley_next,non_alley_last,flags,merging_lanes,splitting_lanes,last_lanes
12026,3725.125977,-0.001000,644.228882,3724.733398,0.590000,638.973938,5.302625,1903,9.722222,563,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,5010;5011;5012;5013
12027,3728.722168,0.590000,638.676086,3729.114746,-0.001000,643.931030,5.302625,1903,9.722222,5006;5007;5008;5009,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,564
12028,3727.120361,-0.001000,644.079956,3726.727783,0.590000,638.825012,5.302625,1903,9.722222,565,12027,12026,8.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,5014;5015
12029,2876.105469,-0.000670,1180.641479,2938.583008,-0.000670,1161.403564,76.030075,1904,9.722222,10565,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,26664,,,14018;14020
12030,2938.583008,-0.000670,1161.403564,2876.105469,-0.000670,1180.641479,76.030075,1904,9.722222,14019;14021,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,28712,,,10564;10566
12031,2876.105469,-0.000670,1180.641479,2938.583008,-0.000670,1161.403564,76.030075,1904,9.722222,10565,12030,12029,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,10408,,,14023;14024
12032,3802.439453,12.983900,1670.100952,3733.418213,12.947220,1677.361450,69.415436,1905,16.666668,12192,12033,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,320,12034,,7735
12033,3801.553711,13.009120,1664.166626,3732.943604,12.958510,1671.380249,69.001503,1905,16.666668,12193,-1,12032,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,320,,,7736
12034,3802.556885,12.922780,1678.268433,3733.418213,12.947220,1677.361450,69.802940,1905,16.666668,12192,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad,16.6667,1,1,8512,12032,,10626;10627
12035,3733.180908,12.952740,1674.370850,3801.996582,13.010210,1667.133789,69.208450,1905,16.666668,,12032,-1,12.0000,Vehicle|Intersection|Freeway|City|CenterGuideRoad,0.0000,2,2,8640,,12036,
12036,3733.180908,12.952740,1674.370850,3802.556885,12.922780,1678.268433,69.571144,1905,16.666668,,12034,-1,12.0000,Vehicle|Intersection|Freeway|City|CenterGuideRoad,0.0000,2,2,448,12037,12035,
12037,3801.996582,13.010210,1667.133789,3802.556885,12.922780,1678.268433,13.430611,1905,16.666668,,-1,-1,12.0000,Vehicle|Intersection|Freeway|City|CenterGuideRoad,0.0000,2,2,12736,12036,,7737
12038,4087.391846,-0.000590,1602.319336,4109.530273,-0.000590,1584.815063,28.222500,1906,9.722222,2395,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley|OneWayStreet,9.7222,0,0,24610,,,8894;8896
12039,4087.391846,-0.000590,1602.319336,4109.530273,-0.000590,1584.815063,28.222500,1906,9.722222,2395,-1,12038,4.0000,Vehicle|City|VehicleAlley|OneWayStreet|CenterGuideRoad,0.0000,0,0,8354,,,8899;8901
12040,675.341064,-0.110000,1474.341675,719.866943,-0.110000,1510.753540,57.518501,1907,9.722222,911,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,2763;2765
12041,719.866943,-0.110000,1510.753540,675.341064,-0.110000,1474.341675,57.518501,1907,9.722222,2764;2766,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,912;913;914
12042,675.341064,-0.110000,1474.341675,719.866943,-0.110000,1510.753540,57.518501,1907,9.722222,911,12041,12040,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,2768;2769
12043,2443.211182,0.001000,1495.109131,2429.832275,-0.110000,1505.396484,19.230965,1908,9.722222,,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,12321,,12044;12045,10405
12044,2443.211182,0.001000,1495.109131,2423.284180,-0.110000,1485.916382,25.199099,1908,9.722222,,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,2081,,12043;12045,10405
12045,2443.211182,0.001000,1495.109131,2418.283691,-0.110000,1485.751221,30.315657,1908,9.722222,,-1,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,1,0,10273,,12043;12044,10405
12046,2424.082764,-0.110000,1505.602539,2443.211182,0.001000,1495.109131,25.072327,1908,9.722222,10406,-1,-1,26.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,2209,12047,,
12047,2424.033936,-0.110000,1485.847534,2443.211182,0.001000,1495.109131,24.484669,1908,9.722222,10406,-1,-1,26.5000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,12449,12046,,
12048,4253.687012,6.668762,1326.179688,4247.786133,6.686208,1325.041870,7.285249,1909,16.666668,,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,10592,,,
12049,4215.719727,11.353601,1425.586182,4221.333984,11.350669,1427.701294,7.274599,1909,16.666668,,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,10592,,,
12050,4253.687012,6.668767,1326.179688,4247.786133,6.686203,1325.041870,7.285250,1909,16.666668,,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|VehicleAlley|CenterGuideRoad,0.0000,2,2,2528,12052,12051,
12051,4253.687012,6.668767,1326.179688,4215.719727,11.353601,1425.586182,106.614510,1909,16.666668,,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|VehicleAlley|CenterGuideRoad,0.0000,2,2,8672,12053,12050,
12052,4221.333984,11.350673,1427.701294,4247.786133,6.686203,1325.041870,106.210548,1909,16.666668,,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|VehicleAlley|CenterGuideRoad,0.0000,2,2,480,12050,12053,
12053,4221.333984,11.350673,1427.701294,4215.719727,11.353601,1425.586182,7.274599,1909,16.666668,,-1,-1,6.0000,Vehicle|Intersection|Freeway|City|VehicleAlley|CenterGuideRoad,0.0000,2,2,12768,12051,12052,
12054,2532.490479,-0.110000,2099.207031,2532.968262,-0.110000,2063.181152,36.029045,1910,9.722222,13826;13830;13831;13832,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,11613;11615
12055,2532.968262,-0.110000,2063.181152,2532.490479,-0.110000,2099.207031,36.029045,1910,9.722222,11612,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,13825;13834;13836;13838;13840;13842;13843
12056,2532.490479,-0.110000,2099.207031,2532.968262,-0.110000,2063.181152,36.029045,1910,9.722222,13826;13830;13831;13832,12055,12054,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,
12057,4175.018555,23.000000,239.315445,4174.284668,22.999660,220.324585,23.169380,1911,16.666668,,12061,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12060;12063,12058;12059,
12058,4175.018555,23.000000,239.315445,4174.108887,23.000000,214.327164,30.483345,1911,16.666668,,12062,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12061;12064,12057;12059,
12059,4175.018555,23.000000,239.315445,4173.933105,23.000351,208.329742,37.827850,1911,16.666668,,12061,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,10592,12062;12065,12057;12058,
12060,4174.842773,23.000000,233.318024,4174.284668,22.999660,220.324585,15.842484,1911,16.666668,,12064,12058,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12057;12063,12061;12062,
12061,4174.842773,23.000000,233.318024,4174.108887,23.000000,214.327164,23.169392,1911,16.666668,,12065,12059,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12058;12064,12060;12062,
12062,4174.842773,23.000000,233.318024,4173.933105,23.000351,208.329742,30.483353,1911,16.666668,,12064,12058,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12059;12065,12060;12061,
12063,4174.666992,23.000000,227.320602,4174.284668,22.999660,220.324585,8.523185,1911,16.666668,,-1,12061,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12057;12060,12064;12065,
12064,4174.666992,23.000000,227.320602,4174.108887,23.000000,214.327164,15.842498,1911,16.666668,,-1,12062,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12058;12061,12063;12065,
12065,4174.666992,23.000000,227.320602,4173.933105,23.000351,208.329742,23.169380,1911,16.666668,,-1,12061,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12059;12062,12063;12064,
12066,4100.902832,22.999659,222.476929,4101.358398,23.000000,241.476059,23.168228,1911,16.666668,,-1,12070,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12069;12072,12067;12068,
12067,4100.902832,22.999659,222.476929,4101.104004,23.000000,235.480942,15.842520,1911,16.666668,,-1,12071,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12070;12073,12066;12068,
12068,4100.902832,22.999659,222.476929,4101.235352,23.000000,229.474518,8.522326,1911,16.666668,,-1,12070,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12071;12074,12066;12067,
12069,4100.526367,23.000000,216.485397,4101.358398,23.000000,241.476059,30.482580,1911,16.666668,,12067,12073,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12066;12072,12070;12071,
12070,4100.526367,23.000000,216.485397,4101.104004,23.000000,235.480942,23.168350,1911,16.666668,,12068,12074,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12067;12073,12069;12071,
12071,4100.526367,23.000000,216.485397,4101.235352,23.000000,229.474518,15.845348,1911,16.666668,,12067,12073,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12068;12074,12069;12070,
12072,4100.279785,23.000349,210.490051,4101.358398,23.000000,241.476059,37.828011,1911,16.666668,,12070,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,10592,12066;12069,12073;12074,
12073,4100.279785,23.000349,210.490051,4101.104004,23.000000,235.480942,30.482922,1911,16.666668,,12071,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12067;12070,12072;12074,
12074,4100.279785,23.000349,210.490051,4101.235352,23.000000,229.474518,23.172850,1911,16.666668,,12070,-1,6.0000,Vehicle|Intersection|Freeway|City|CapillaryRoad|VehicleAlley,16.6667,1,1,2400,12068;12071,12072;12073,
12075,4174.842773,23.000000,233.318024,4174.108887,23.000000,214.327164,23.169392,1911,16.666668,,-1,-1,18.0000,Vehicle|Intersection|Freeway|City|VehicleAlley|CenterGuideRoad,0.0000,2,2,2528,12077,12076,
12076,4174.842773,23.000000,233.318024,4100.569824,23.000000,216.484116,76.622581,1911,16.666668,,-1,-1,18.0000,Vehicle|Intersection|Freeway|City|VehicleAlley|CenterGuideRoad,0.0000,2,2,480,12078,12075,
12077,4101.232910,23.000000,235.477173,4174.108887,23.000000,214.327164,76.350525,1911,16.666668,4554;4556,-1,-1,18.0000,Vehicle|Intersection|Freeway|City|VehicleAlley|CenterGuideRoad,0.0000,2,2,480,12075,12078,
12078,4101.232910,23.000000,235.477173,4100.569824,23.000000,216.484116,23.168556,1911,16.666668,,-1,-1,18.0000,Vehicle|Intersection|Freeway|City|VehicleAlley|CenterGuideRoad,0.0000,2,2,12768,12076,12077,
12079,3746.738525,-0.110000,1619.533936,3741.210449,-0.110000,1563.261719,56.543266,1912,9.722222,,12080,-1,5.0000,Vehicle|City|VehicleShoulder,0.0000,0,0,8728,,,
12080,3751.715820,-0.110000,1619.056519,3746.183594,-0.110000,1562.744507,56.583279,1912,9.722222,5683;5684,12081,12079,5.0000,Vehicle|City|CapillaryRoad,9.7222,2,1,24584,,,3516;6838;6841
12081,3756.692871,-0.110000,1618.579102,3751.156738,-0.110000,1562.227295,56.623268,1912,9.722222,5685;5686,-1,12080,5.0000,Vehicle|City|CapillaryRoad,9.7222,2,1,16392,,,3517;6839;6842
12082,3757.622070,-0.110000,1561.554810,3763.163086,-0.110000,1617.958374,56.675255,1912,9.722222,6847;6848;3515,-1,12083,5.0000,Vehicle|City|CapillaryRoad,9.7222,1,3,24584,,,5681;5688;5691
12083,3762.595215,-0.110000,1561.037598,3768.140381,-0.110000,1617.480957,56.715263,1912,9.722222,,12082,-1,5.0000,Vehicle|City|VehicleShoulder,0.0000,0,0,8728,,,
12084,3757.439453,-0.110000,1618.507446,3751.902832,-0.110000,1562.149658,56.629265,1912,9.722222,5695;5698,12083,12079,26.5000,Vehicle|City|CenterGuideRoad,0.0000,4,4,8320,,,
12085,1228.071289,3.015530,2398.732422,1218.894531,3.127550,2402.145996,10.762121,1913,9.722222,13486,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,12090,12087,3970
12086,1218.894531,3.127550,2402.145996,1228.071289,3.015530,2398.732422,10.762121,1913,9.722222,3971,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,12088,12089,13485
12087,1228.071289,3.015530,2398.732422,1225.563599,3.356070,2408.405518,9.998663,1913,9.722222,4379,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,12089,12085,3970
12088,1225.563599,3.356070,2408.405518,1228.071289,3.015530,2398.732422,9.998663,1913,9.722222,3971,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,12086,12090,4380
12089,1218.894531,3.127550,2402.145996,1225.563599,3.356070,2408.405518,10.934062,1913,9.722222,4379,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,12087,12086,13485
12090,1225.563599,3.356070,2408.405518,1218.894531,3.127550,2402.145996,10.934061,1913,9.722222,13486,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,12085,12088,4380
12091,1229.523315,3.015530,2399.108643,1218.894531,3.127550,2402.145996,12.028734,1913,9.722222,13486,-1,-1,8.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,,12093,3972
12092,1218.894531,3.127550,2402.145996,1227.015625,3.356070,2408.781982,12.640162,1913,9.722222,4381,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,12093,,13487
12093,1229.523315,3.015530,2399.108643,1227.015625,3.356070,2408.781982,9.998899,1913,9.722222,4381,-1,-1,8.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8353,12092,12091,3972
12094,627.631592,-0.110000,1292.083374,609.847107,-0.105050,1266.933960,33.176464,1914,9.722222,13712,-1,12097,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,4129,12096,12095,9612
12095,627.631592,-0.110000,1292.083374,608.233337,-0.105050,1270.593872,31.465698,1914,9.722222,13713,-1,12096,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,4129,12097,12094,9612
12096,621.643494,-0.110000,1291.704590,609.847107,-0.105050,1266.933960,29.666895,1914,9.722222,13712,12095,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,4129,12094,12097,9613
12097,621.643494,-0.110000,1291.704590,608.233337,-0.105050,1270.593872,26.720726,1914,9.722222,13713,12094,-1,6.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,1,12321,12095,12096,9613
12098,639.108582,-0.110000,1292.809814,609.040222,-0.105050,1268.763916,41.422272,1914,9.722222,13712;13713,-1,-1,50.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,1,1,12449,,,
12099,1131.652344,-0.110000,1852.403076,1126.883057,-0.110000,1858.146118,7.465161,1915,9.722222,8017;8019,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,14142;14144
12100,1126.883057,-0.110000,1858.146118,1131.652344,-0.110000,1852.403076,7.465161,1915,9.722222,14143;14145,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,8018;8020
12101,1131.652344,-0.110000,1852.403076,1126.883057,-0.110000,1858.146118,7.465161,1915,9.722222,8023;8025,12100,12099,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,14147;14148
12102,2519.234619,-0.110000,2419.146484,2438.216309,-0.110000,2419.233887,81.018356,1916,9.722222,2299;2301,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8224,,,
12103,2438.216309,-0.110000,2419.233887,2519.234619,-0.110000,2419.146484,81.018356,1916,9.722222,3650,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley,9.7222,0,0,24608,,,2298;2300;2302;2303
12104,2519.234619,-0.110000,2419.146484,2438.216309,-0.110000,2419.233887,81.018356,1916,9.722222,2299;2301,12103,12102,4.0000,Vehicle|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,8352,,,3652;3653
12105,889.280396,-0.110000,1836.731567,897.049561,-0.110000,1843.280273,10.160978,1917,9.722222,13098,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,12110,12107,9503
12106,897.049561,-0.110000,1843.280273,889.280396,-0.110000,1836.731567,10.160978,1917,9.722222,9504,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,8225,12108,12109,13099
12107,889.280396,-0.110000,1836.731567,896.377808,-0.110000,1836.093872,7.923301,1917,9.722222,13289,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,12109,12105,9503
12108,896.377808,-0.110000,1836.093872,889.280396,-0.110000,1836.731567,7.923300,1917,9.722222,9504,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,12106,12110,13288;13290
12109,897.049561,-0.110000,1843.280273,896.377808,-0.110000,1836.093872,7.976709,1917,9.722222,13289,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,2081,12107,12106,13099
12110,896.377808,-0.110000,1836.093872,897.049561,-0.110000,1843.280273,7.976710,1917,9.722222,13098,-1,-1,4.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,12105,12108,13288;13290
12111,889.280396,-0.110000,1836.731567,896.377808,-0.110000,1836.093872,7.923301,1917,9.722222,13289,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,12449,12112,12113,9505
12112,897.049561,-0.110000,1843.280273,896.377808,-0.110000,1836.093872,7.976709,1917,9.722222,13289,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,2209,12111,,
12113,889.280396,-0.110000,1836.731567,897.049561,-0.110000,1843.280273,10.160978,1917,9.722222,13100,-1,-1,4.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,161,,12111,9505
12114,1539.817139,-0.030440,1682.349487,1478.495850,-0.009830,1684.611206,61.929272,1918,9.722222,5071;5072;5073,-1,-1,4.0000,Vehicle|City|CapillaryRoad|VehicleAlley|OneWayStreet,9.7222,0,0,26666,,,4409;4412;4413;4415;4418
12115,1478.495850,-0.009830,1684.611206,1539.817139,-0.030440,1682.349487,61.929268,1918,9.722222,,12114,-1,4.0000,Vehicle|City|VehicleAlley|OneWayStreet|CenterGuideRoad,0.0000,0,0,12458,,,5076
12116,3782.640625,-0.077010,884.144226,3751.611084,-0.077010,868.814148,34.960114,1919,9.722222,10337,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,12119,12117,2097
12117,3782.640625,-0.077010,884.144226,3750.496826,-0.077010,873.688416,34.217331,1919,9.722222,10336,-1,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,33,12118,12116,2097
12118,3762.404053,-0.077010,893.905518,3750.496826,-0.077010,873.688416,25.348581,1919,9.722222,10336,12119,-1,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,12321,12117,,9030;9032
12119,3767.338135,-0.077010,894.713379,3751.611084,-0.077010,868.814148,32.751125,1919,9.722222,10337,-1,12118,5.0000,Vehicle|Intersection|City|CapillaryRoad|VehicleAlley,9.7222,0,0,4129,12116,,9031;9032
12120,3782.640625,-0.077010,884.144226,3751.053955,-0.077010,871.251282,34.482311,1919,9.722222,10338,-1,-1,5.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,161,,12121,
12121,3782.640625,-0.077010,884.144226,3764.871094,-0.077010,894.309448,23.314766,1919,9.722222,,-1,-1,5.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,4257,12122,12120,
12122,3751.053955,-0.077010,871.251282,3764.871094,-0.077010,894.309448,29.047468,1919,9.722222,,-1,-1,10.0000,Vehicle|Intersection|City|VehicleAlley|CenterGuideRoad,0.0000,0,0,10401,12121,,
12123,3355.616455,-0.110000,1832.302246,3358.826660,-0.110000,1884.376221,52.172829,1920,9.722222,13684,12124,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,1,2,24584,,,5533;5538
12124,3350.575928,-0.110000,1832.612915,3353.786133,-0.110000,1884.686890,52.172829,1920,9.722222,13685;13686,-1,12123,5.0000,Vehicle|City|CapillaryRoad,9.7222,2,1,16392,,,5539
12125,3348.745605,-0.110000,1884.997559,3345.535400,-0.110000,1832.923584,52.172829,1920,9.722222,5535;5536,-1,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,2,2,24576,,,13681;13682
12126,3350.575928,-0.110000,1832.612915,3353.786133,-0.110000,1884.686890,52.172829,1920,9.722222,13685;13686,12125,12123,15.2000,Vehicle|City|CenterGuideRoad,0.0000,4,4,8320,,,5540
12127,3660.735107,-0.110000,1782.815918,3744.167480,-0.110000,1776.591187,83.664261,1921,9.722222,13033;13034;13035,-1,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,3,3,24576,,,10727;10736;10739
12128,3744.543213,-0.110000,1781.627197,3661.110840,-0.110000,1787.851929,83.664261,1921,9.722222,10732;10733,-1,12129,5.0000,Vehicle|City|CapillaryRoad,9.7222,2,2,16392,,,13031;13039;13040;13042
12129,3744.918945,-0.110000,1786.663208,3661.486572,-0.110000,1792.887939,83.664261,1921,9.722222,10730;10731,12128,-1,5.1000,Vehicle|City|CapillaryRoad,9.7222,2,2,24584,,,13027;13037
12130,3661.110840,-0.110000,1787.851929,3744.543213,-0.110000,1781.627197,83.664261,1921,9.722222,13045,12129,12127,15.2000,Vehicle|City|CenterGuideRoad,0.0000,6,6,8320,,,10745
12131,1440.529541,-0.110000,1750.261230,1552.472412,-0.110000,1750.258789,111.942871,1922,9.722222,,12132,-1,5.0000,Vehicle|City|VehicleShoulder,0.0000,0,0,8728,,,
